journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4094,0.0,40.764648,-74.088393,9.024,31.6
4094,2.0,40.76154,-74.083032,8.456,29.62
4094,4.0,40.758359,-74.077789,7.89,27.65
4094,6.0,40.755358,-74.072259,7.319,25.68
4094,8.0,40.751826,-74.067572,6.764,23.7
4094,10.0,40.74852,-74.062527,6.202,21.73
4094,12.0,40.745128,-74.057619,5.643,19.75
4094,14.0,40.741694,-74.052776,5.085,17.78
4094,16.0,40.738463,-74.047611,4.521,15.8
4094,18.0,40.735168,-74.042548,3.959,13.83
4094,20.0,40.732129,-74.037078,3.388,11.85
4094,22.0,40.729043,-74.031684,2.819,9.88
4094,24.0,40.726017,-74.026192,2.249,7.9
4094,26.0,40.72282,-74.020974,1.683,5.93
4094,28.0,40.719727,-74.01559,1.117,3.95
4094,30.0,40.716196,-74.010903,0.56,1.98
4094,32.0,40.7128,-74.006,0.0,0.0
