journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4229,0.0,40.732618,-73.985183,2.817,24.9
4229,2.0,40.731067,-73.986757,2.599,22.98
4229,4.0,40.729594,-73.988412,2.384,21.07
4229,6.0,40.728391,-73.990351,2.178,19.15
4229,8.0,40.727018,-73.992111,1.967,17.24
4229,10.0,40.725222,-73.993428,1.741,15.32
4229,12.0,40.723171,-73.994476,1.508,13.41
4229,14.0,40.721897,-73.99634,1.298,11.49
4229,16.0,40.720365,-73.997934,1.082,9.58
4229,18.0,40.718696,-73.999382,0.861,7.66
4229,20.0,40.717111,-74.000921,0.643,5.75
4229,22.0,40.715772,-74.002717,0.431,3.83
4229,24.0,40.714333,-74.004408,0.217,1.92
4229,26.0,40.7128,-74.006,0.0,0.0
