journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1226,0,0.08,17,55,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,1,2.73,17,57,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,2,8.19,18,3,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,3,7.8,18,2,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,4,17.94,18,12,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,5,20.41,18,15,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,6,26.48,18,21,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,7,28.01,18,23,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,8,16.12,18,11,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,9,18.78,18,13,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,10,26.06,18,21,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,11,49.09,18,44,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,12,24.74,18,19,1,0,25.9,26.32,1.63,Car,17.25,48.1
1226,13,26.32,18,21,1,0,25.9,26.32,1.63,Car,17.25,48.1
