journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
1012,0,0.62,9,37,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,1,2.14,9,39,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,2,4.97,9,41,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,3,6.06,9,43,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,4,8.11,9,45,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,5,10.18,9,47,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,6,12.03,9,49,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,7,14.15,9,51,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,8,16.16,9,53,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,9,18.02,9,55,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,10,20.18,9,57,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,11,22.05,9,59,1,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,12,24.76,10,1,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,13,27.08,10,4,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,14,28.09,10,5,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,15,30.2,10,7,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,16,32.02,10,9,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,17,34.04,10,11,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,18,36.38,10,13,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,19,38.04,10,15,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,20,40.65,10,17,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,21,42.38,10,19,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,22,44.21,10,21,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,23,46.23,10,23,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,24,48.7,10,25,0,0,49.5,50.01,1.02,Walk,2.04,3.4
1012,25,50.01,10,27,0,0,49.5,50.01,1.02,Walk,2.04,3.4
