journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2719,0.0,40.701263,-74.084007,6.699,58.2
2719,2.0,40.701626,-74.08126,6.464,56.26
2719,4.0,40.701993,-74.078537,6.231,54.32
2719,6.0,40.702398,-74.076077,6.019,52.38
2719,8.0,40.702724,-74.073079,5.764,50.44
2719,10.0,40.703156,-74.0708,5.566,48.5
2719,12.0,40.703599,-74.068599,5.375,46.56
2719,14.0,40.703922,-74.065581,5.118,44.62
2719,16.0,40.704237,-74.062512,4.858,42.68
2719,18.0,40.704749,-74.060775,4.703,40.74
2719,20.0,40.705089,-74.057866,4.455,38.8
2719,22.0,40.705481,-74.055317,4.236,36.86
2719,24.0,40.705934,-74.053184,4.05,34.92
2719,26.0,40.706295,-74.050425,3.814,32.98
2719,28.0,40.706624,-74.047447,3.56,31.04
2719,30.0,40.707009,-74.044851,3.337,29.1
2719,32.0,40.707397,-74.042275,3.116,27.16
2719,34.0,40.707847,-74.040114,2.928,25.22
2719,36.0,40.708179,-74.037159,2.676,23.28
2719,38.0,40.7086,-74.034809,2.473,21.34
2719,40.0,40.709005,-74.032341,2.26,19.4
2719,42.0,40.709408,-74.029871,2.047,17.46
2719,44.0,40.709679,-74.026502,1.763,15.52
2719,46.0,40.710063,-74.023895,1.539,13.58
2719,48.0,40.710438,-74.021228,1.31,11.64
2719,50.0,40.710851,-74.018824,1.102,9.7
2719,52.0,40.711327,-74.01684,0.928,7.76
2719,54.0,40.711631,-74.013695,0.661,5.82
2719,56.0,40.712014,-74.011086,0.438,3.88
2719,58.0,40.712399,-74.008489,0.214,1.94
2719,60.0,40.7128,-74.006,0.0,0.0
