journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2464,0.0,40.675703,-74.034249,4.763,39.9
2464,2.0,40.677351,-74.032679,4.538,37.9
2464,4.0,40.679334,-74.031364,4.292,35.91
2464,6.0,40.681207,-74.029965,4.053,33.91
2464,8.0,40.683173,-74.028638,3.807,31.92
2464,10.0,40.684883,-74.027115,3.578,29.92
2464,12.0,40.686971,-74.02588,3.325,27.93
2464,14.0,40.68841,-74.024151,3.114,25.93
2464,16.0,40.690442,-74.022873,2.864,23.94
2464,18.0,40.692293,-74.021458,2.626,21.95
2464,20.0,40.694559,-74.020359,2.362,19.95
2464,22.0,40.696208,-74.01879,2.137,17.95
2464,24.0,40.697809,-74.017184,1.915,15.96
2464,26.0,40.699787,-74.015865,1.669,13.96
2464,28.0,40.701579,-74.014405,1.435,11.97
2464,30.0,40.70346,-74.013012,1.195,9.97
2464,32.0,40.705249,-74.01155,0.961,7.98
2464,34.0,40.707316,-74.010298,0.709,5.99
2464,36.0,40.709405,-74.009064,0.457,3.99
2464,38.0,40.711011,-74.007463,0.234,2.0
2464,40.0,40.7128,-74.006,0.0,0.0
