journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2458,0.0,40.728649,-74.084666,6.86,62.3
2458,2.0,40.728133,-74.082312,6.653,60.35
2458,4.0,40.727618,-74.07995,6.446,58.41
2458,6.0,40.727145,-74.077383,6.224,56.46
2458,8.0,40.726575,-74.075294,6.037,54.51
2458,10.0,40.726179,-74.072343,5.786,52.57
2458,12.0,40.725659,-74.070007,5.581,50.62
2458,14.0,40.725151,-74.067613,5.371,48.67
2458,16.0,40.724654,-74.065161,5.157,46.72
2458,18.0,40.724139,-74.0628,4.95,44.78
2458,20.0,40.723793,-74.059605,4.68,42.83
2458,22.0,40.72312,-74.058025,4.532,40.88
2458,24.0,40.722593,-74.055725,4.33,38.94
2458,26.0,40.722148,-74.053018,4.097,36.99
2458,28.0,40.721701,-74.050322,3.864,35.04
2458,30.0,40.7213,-74.047396,3.615,33.1
2458,32.0,40.720751,-74.045202,3.42,31.15
2458,34.0,40.720124,-74.043398,3.255,29.2
2458,36.0,40.719836,-74.039908,2.963,27.26
2458,38.0,40.719152,-74.03839,2.82,25.31
2458,40.0,40.718824,-74.035102,2.543,23.36
2458,42.0,40.718154,-74.033508,2.394,21.42
2458,44.0,40.717688,-74.030905,2.168,19.47
2458,46.0,40.717286,-74.027981,1.919,17.52
2458,48.0,40.716765,-74.025651,1.714,15.57
2458,50.0,40.716209,-74.023496,1.523,13.63
2458,52.0,40.715714,-74.021036,1.308,11.68
2458,54.0,40.715289,-74.018228,1.067,9.73
2458,56.0,40.714831,-74.015586,0.839,7.79
2458,58.0,40.714241,-74.013598,0.66,5.84
2458,60.0,40.713719,-74.011273,0.456,3.89
2458,62.0,40.713323,-74.00832,0.204,1.95
2458,64.0,40.7128,-74.006,0.0,0.0
