journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2212,0.0,40.728352,-74.040472,3.381,25.8
2212,2.0,40.727106,-74.037932,3.126,23.82
2212,4.0,40.725852,-74.035408,2.872,21.83
2212,6.0,40.724669,-74.032727,2.611,19.85
2212,8.0,40.723554,-74.029894,2.342,17.86
2212,10.0,40.722433,-74.027074,2.074,15.88
2212,12.0,40.721071,-74.024791,1.831,13.89
2212,14.0,40.719812,-74.022278,1.578,11.91
2212,16.0,40.718833,-74.019145,1.295,9.92
2212,18.0,40.717845,-74.016031,1.015,7.94
2212,20.0,40.716494,-74.013722,0.77,5.95
2212,22.0,40.715206,-74.011275,0.519,3.97
2212,24.0,40.714106,-74.008408,0.25,1.98
2212,26.0,40.7128,-74.006,0.0,0.0
