journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3000,0.01,40.71384,-74.019899,1.177,24.05
3000,4.0,40.713799,-74.017675,0.99,17.08
3000,5.96,40.713684,-74.01642,0.884,19.89
3000,12.03,40.713543,-74.015527,0.807,15.01
3000,8.08,40.713391,-74.014786,0.743,14.23
3000,22.0,40.713246,-74.013935,0.671,10.77
3000,15.65,40.713194,-74.011858,0.496,7.18
3000,14.09,40.71312,-74.010059,0.344,5.81
3000,32.05,40.713062,-74.008057,0.176,3.81
3000,36.24,40.712935,-74.006981,0.084,2.51
3000,44.02,40.7128,-74.006,0.0,0.0
