journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2221,0.12,40.697916,-74.042353,3.483,34.61
2221,2.69,40.699024,-74.040212,3.265,28.31
2221,4.42,40.699926,-74.037569,3.022,28.26
2221,6.68,40.700898,-74.035095,2.787,21.79
2221,9.46,40.701887,-74.032663,2.554,25.89
2221,11.41,40.702819,-74.030094,2.314,21.02
2221,13.43,40.7039,-74.027885,2.093,20.0
2221,15.45,40.704822,-74.025291,1.852,19.35
2221,17.6,40.705842,-74.022935,1.624,15.74
2221,20.01,40.706913,-74.020704,1.402,10.49
2221,22.04,40.707789,-74.017996,1.154,8.91
2221,24.56,40.708917,-74.015905,0.94,8.12
2221,27.06,40.70978,-74.013166,0.691,7.09
2221,28.68,40.710965,-74.011213,0.484,3.81
2221,30.84,40.711914,-74.008682,0.247,2.28
2221,33.31,40.7128,-74.006,0.0,0.0
