journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2069,0.79,40.659538,-73.980131,6.311,31.95
2069,2.42,40.663659,-73.98211,5.824,28.54
2069,5.64,40.667969,-73.983996,5.319,24.46
2069,6.77,40.672028,-73.986004,4.837,21.88
2069,8.86,40.675958,-73.988075,4.366,16.79
2069,11.57,40.68022,-73.989985,3.866,14.84
2069,13.35,40.68394,-73.992158,3.415,14.34
2069,15.53,40.687491,-73.994414,2.979,11.38
2069,17.91,40.692122,-73.996144,2.445,12.17
2069,20.24,40.696403,-73.998045,1.943,8.43
2069,22.26,40.700128,-74.000215,1.491,5.78
2069,24.24,40.704367,-74.002136,0.993,4.26
2069,26.59,40.708777,-74.003974,0.479,1.93
2069,29.04,40.7128,-74.006,0.0,0.0
