journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3444,0.0,40.771323,-73.980121,6.863,23.8
3444,2.0,40.767068,-73.982552,6.349,21.82
3444,4.0,40.762311,-73.984762,5.789,19.83
3444,6.0,40.757256,-73.98684,5.2,17.85
3444,8.0,40.751816,-73.988747,4.575,15.87
3444,10.0,40.746398,-73.990665,3.953,13.88
3444,12.0,40.741444,-73.992787,3.374,11.9
3444,14.0,40.736657,-73.994984,2.811,9.92
3444,16.0,40.732308,-73.997374,2.288,7.93
3444,18.0,40.72787,-73.999724,1.757,5.95
3444,20.0,40.722972,-74.001872,1.183,3.97
3444,22.0,40.718233,-74.004089,0.625,1.98
3444,24.0,40.7128,-74.006,0.0,0.0
