journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
3155,0.0,40.679197,-74.098138,8.62,39.3
3155,2.0,40.680719,-74.093099,8.163,37.33
3155,4.0,40.682286,-74.088182,7.714,35.37
3155,6.0,40.684096,-74.08393,7.304,33.4
3155,8.0,40.68572,-74.079171,6.864,31.44
3155,10.0,40.687481,-74.074784,6.446,29.47
3155,12.0,40.68921,-74.070312,6.023,27.51
3155,14.0,40.690991,-74.065982,5.608,25.54
3155,16.0,40.69282,-74.061782,5.201,23.58
3155,18.0,40.694481,-74.057123,4.767,21.61
3155,20.0,40.696233,-74.052712,4.347,19.65
3155,22.0,40.697876,-74.048005,3.91,17.68
3155,24.0,40.699508,-74.043265,3.472,15.72
3155,26.0,40.701078,-74.038355,3.023,13.75
3155,28.0,40.702647,-74.033443,2.574,11.79
3155,30.0,40.704234,-74.028581,2.128,9.82
3155,32.0,40.705757,-74.023544,1.673,7.86
3155,34.0,40.707512,-74.019142,1.254,5.9
3155,36.0,40.709243,-74.014674,0.831,3.93
3155,38.0,40.711025,-74.010346,0.416,1.97
3155,40.0,40.7128,-74.006,0.0,0.0
