journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2235,0.81,40.718383,-73.992828,1.272,24.99
2235,2.18,40.717903,-73.993891,1.168,27.03
2235,4.22,40.717537,-73.995223,1.05,18.24
2235,6.05,40.716963,-73.996065,0.957,20.72
2235,8.01,40.716613,-73.997435,0.837,16.52
2235,10.4,40.716042,-73.998281,0.744,17.47
2235,12.15,40.71559,-73.999411,0.636,13.28
2235,14.07,40.715127,-74.000514,0.53,12.27
2235,16.02,40.714685,-74.001667,0.421,8.94
2235,19.32,40.714194,-74.002703,0.318,7.38
2235,20.33,40.713789,-74.003942,0.205,3.6
2235,22.82,40.713255,-74.004877,0.107,2.45
2235,24.27,40.7128,-74.006,0.0,0.0
