journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2003,0.04,40.760181,-74.070026,7.54,22.18
2003,4.57,40.755871,-74.063046,6.785,19.14
2003,4.66,40.75122,-74.056525,6.031,18.53
2003,14.22,40.746087,-74.050657,5.278,12.81
2003,8.41,40.741034,-74.044679,4.525,14.76
2003,10.43,40.735963,-74.038727,3.774,10.23
2003,12.14,40.731571,-74.031855,3.017,7.24
2003,31.41,40.727158,-74.025014,2.262,6.62
2003,16.49,40.722743,-74.018174,1.508,4.52
2003,18.0,40.717857,-74.011972,0.755,2.28
2003,20.03,40.7128,-74.006,0.0,0.0
