journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2628,0.28,40.719981,-74.004898,0.804,16.67
2628,2.16,40.719304,-74.005015,0.728,16.65
2628,4.52,40.718512,-74.005114,0.639,17.38
2628,6.11,40.717738,-74.005215,0.553,14.62
2628,8.23,40.716984,-74.00532,0.469,12.29
2628,10.05,40.71637,-74.005446,0.4,11.32
2628,12.13,40.715816,-74.005581,0.337,9.38
2628,14.11,40.714659,-74.005624,0.209,6.93
2628,16.38,40.714297,-74.005789,0.167,4.71
2628,18.44,40.713519,-74.00589,0.08,2.3
2628,20.09,40.7128,-74.006,0.0,0.0
