journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2370,0.26,40.695944,-74.070578,5.757,22.05
2370,2.28,40.697406,-74.064441,5.215,18.44
2370,4.86,40.699042,-74.058966,4.719,18.11
2370,6.72,40.700366,-74.052295,4.14,16.67
2370,8.87,40.702094,-74.047173,3.669,16.61
2370,11.11,40.703375,-74.04034,3.078,11.6
2370,13.22,40.705122,-74.035294,2.613,11.96
2370,15.56,40.706717,-74.029661,2.106,10.18
2370,17.83,40.708101,-74.023223,1.543,6.1
2370,22.14,40.709701,-74.017611,1.038,4.35
2370,22.3,40.71122,-74.011689,0.511,1.84
2370,24.63,40.7128,-74.006,0.0,0.0
