journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
2616,0.2,40.725638,-73.999464,1.53,37.6
2616,2.1,40.724907,-73.999818,1.443,31.22
2616,4.42,40.724145,-74.000156,1.354,35.38
2616,6.27,40.723579,-74.000594,1.282,35.79
2616,8.38,40.722796,-74.000922,1.191,32.67
2616,10.43,40.722258,-74.001374,1.122,28.81
2616,12.27,40.721303,-74.001615,1.015,28.2
2616,14.09,40.720375,-74.001868,0.911,24.42
2616,16.32,40.720085,-74.002447,0.864,17.18
2616,18.12,40.718927,-74.002583,0.74,21.83
2616,20.2,40.718429,-74.003056,0.673,14.75
2616,22.17,40.717776,-74.00345,0.594,16.24
2616,24.31,40.716843,-74.003701,0.49,12.15
2616,26.44,40.716289,-74.004145,0.418,8.7
2616,28.8,40.715688,-74.004566,0.343,8.87
2616,30.01,40.714894,-74.004887,0.251,6.45
2616,32.46,40.714006,-74.005162,0.152,3.45
2616,34.19,40.713393,-74.005576,0.075,2.4
2616,36.35,40.7128,-74.006,0.0,0.0
