journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4309,0.7,40.689391,-73.980896,3.355,23.65
4309,2.04,40.69116,-73.98402,3.037,16.47
4309,4.05,40.693837,-73.98617,2.691,18.33
4309,13.27,40.69626,-73.988592,2.353,12.61
4309,8.11,40.698959,-73.990719,2.007,12.98
4309,10.08,40.701747,-73.992749,1.661,8.61
4309,24.14,40.703707,-73.995668,1.334,7.31
4309,14.27,40.70563,-73.998627,1.011,6.43
4309,16.69,40.70766,-74.001471,0.687,4.09
4309,18.94,40.710061,-74.003916,0.352,2.16
4309,20.09,40.7128,-74.006,0.0,0.0
