journey_id,timestamp_minutes,latitude,longitude,distance_remaining_km,eta_remaining_minutes
4036,0.89,40.741886,-74.022621,3.524,35.62
4036,2.7,40.74027,-74.021467,3.321,26.88
4036,4.55,40.738294,-74.020518,3.088,31.64
4036,6.61,40.736478,-74.019478,2.867,27.04
4036,9.02,40.734863,-74.018324,2.664,23.22
4036,11.1,40.732467,-74.017615,2.396,20.82
4036,13.82,40.730908,-74.016429,2.197,22.86
4036,15.57,40.729042,-74.015417,1.973,17.62
4036,17.61,40.727121,-74.014438,1.744,18.99
4036,19.89,40.725548,-74.013258,1.544,16.66
4036,22.5,40.723816,-74.012171,1.331,14.34
4036,24.4,40.72122,-74.011577,1.048,9.37
4036,27.03,40.719423,-74.010526,0.829,8.99
4036,29.23,40.71849,-74.008981,0.681,6.3
4036,30.9,40.716081,-74.00828,0.412,4.76
4036,33.11,40.714342,-74.007197,0.199,1.91
4036,35.31,40.7128,-74.006,0.0,0.0
