journey_id,update_sequence,elapsed_minutes,time_of_day_hour,time_of_day_minute,is_rush_hour,is_lunch_hour,original_eta_minutes,actual_duration_minutes,time_variance_percent,travel_mode,original_distance_km,original_speed_kmh
3014,0,0.0,13,11,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,1,2.0,13,13,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,2,4.0,13,15,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,3,6.0,13,16,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,4,8.0,13,18,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,5,10.0,13,20,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,6,12.0,13,22,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,7,14.0,13,24,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,8,16.0,13,27,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,9,18.0,13,29,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,10,20.0,13,31,0,1,21.7,22.0,1.38,Car,2.98,25.4
3014,11,22.0,13,33,0,1,21.7,22.0,1.38,Car,2.98,25.4
